timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1458285581220533,1,1,12,2,0,-1,-1,1
1458285581220533,-1,5,10,-4,-7,-3,-2,-1
1458285581222032,-2,-3,-14,-11,-7,-2,-1,-1
1458285581222032,1,-1,16,7,-1,-1,0,1
1458285581234044,-3,1,-10,-13,-3,-2,-2,-1
1458285581234044,2,5,18,5,-2,-3,-3,1
1458285581243047,-1,-2,3,3,4,2,-1,-1
1458285581243047,-4,-12,-43,-10,-14,-4,-2,-3
1458285581258058,-2,-1,-14,-6,0,-3,-2,-4
1458285581258058,-3,-2,16,12,-2,0,0,-2
1458285581259587,-1,-4,25,9,3,1,2,-2
1458285581259587,0,-2,-42,-20,-5,-1,-1,-1
1458285581287826,0,0,12,9,2,2,0,-1
1458285581287826,-1,-4,-9,-10,-5,-2,-1,-2
1458285581296119,-1,-1,-6,2,-1,-1,0,1
1458285581296119,0,5,15,0,-3,-3,1,-1
1458285581297150,1,3,12,5,3,-2,-3,0
1458285581297150,-3,-5,-18,-1,0,-1,-2,-2
1458285581303123,-1,0,-2,0,1,-1,1,-1
1458285581303123,1,3,11,2,-3,-1,-3,1
1458285581318140,1,-2,-3,-1,2,1,1,0
1458285581318140,1,0,10,-1,-4,-2,-2,-1
1458285581319641,-3,-3,-18,-6,1,-3,-3,-2
1458285581319641,-1,0,9,-1,0,-1,0,-2
1458285581339665,0,1,-2,-7,4,0,2,0
1458285581339665,-2,-1,-8,8,-5,-3,0,-1
1458285581342010,-2,-5,-2,-9,-7,-2,-1,-3
1458285581342010,1,2,6,8,13,2,-1,1
1458285581354032,-6,-14,-6,-4,-6,-3,-3,-2
1458285581354032,2,2,-4,0,-2,0,1,0
1458285581363038,-2,4,8,1,-6,-2,-1,0
1458285581363038,-1,0,5,0,4,-3,-1,-2
1458285581378549,1,-10,-15,-2,3,0,-1,-2
1458285581378549,-3,0,7,-4,-1,-2,0,-1
1458285581380062,1,-6,-25,-19,-1,0,-1,-2
1458285581380062,1,3,28,21,-4,2,-2,1
1458285581400503,-1,5,2,8,5,0,-1,0
1458285581400503,-3,-7,-7,-1,-4,-2,-1,-2
1458285581402008,1,2,6,1,2,1,-1,1
1458285581402008,0,-3,-2,-5,-3,-4,-2,-3
1458285581414030,0,3,-3,-7,-5,-1,-2,-1
1458285581414030,-1,3,8,-2,-3,0,-4,-1
1458285581429028,-1,-2,-8,3,1,-3,0,-1
1458285581429028,0,0,5,0,-3,0,-1,0
1458285581437534,-1,4,5,9,0,-2,-1,-1
1458285581437534,-1,-4,-19,-1,3,-1,-2,-1
1458285581439538,-3,-3,-12,-3,-2,-4,-2,-2
1458285581439538,-2,-2,1,-4,1,1,0,-1
1458285581460221,-1,4,9,2,-2,-1,-4,0
1458285581460221,-1,-3,-3,-7,1,1,2,0
1458285581461869,-1,-3,-5,0,-3,1,1,1
1458285581461869,-1,1,8,3,-2,-1,0,-2
1458285581474121,1,4,-2,-9,-3,1,-1,1
1458285581474121,-1,-5,-3,10,0,-1,-2,-2
1458285581483269,-4,0,12,8,0,-3,0,-4
1458285581483269,-2,-3,-12,-13,-3,0,-2,-3
1458285581497822,2,3,2,-2,1,1,3,5
1458285581497822,6,0,-6,-12,0,0,-2,27
1458285581499285,-5,0,-5,1,0,-2,1,-22
1458285581499285,-3,-2,11,13,-1,-2,-1,1
1458285581520329,-3,-6,-5,8,3,-2,-11,-14
1458285581520329,-3,-1,6,21,-2,1,13,-6
1458285581521807,3,-3,-7,-42,-6,-3,-2,8
1458285581521807,1,2,-12,-9,-3,1,5,30
1458285581534105,-6,-1,-8,-17,-7,-4,-3,-47
1458285581534105,0,-3,2,15,3,2,-5,3
1458285581542827,0,1,9,32,5,-1,-4,-5
1458285581542827,0,0,-10,-12,-1,0,2,-3
1458285581557836,-2,5,15,3,2,-2,2,18
1458285581557836,-2,-1,3,-2,0,0,-3,-10
1458285581559837,-3,-5,-19,-9,-4,-1,0,3
1458285581559837,-1,-4,5,10,2,-1,-4,-7
1458285581579934,2,1,-5,9,0,-1,3,10
1458285581579934,-1,3,12,-21,-1,-3,-3,-10
1458285581581880,4,6,12,11,1,0,0,7
1458285581581880,-2,1,-13,-5,-3,-1,-1,-3
1458285581594099,0,-4,3,19,3,2,3,2
1458285581594099,-3,-2,-15,-7,-3,-3,-3,-3
1458285581603109,0,-1,6,-1,-1,-1,-1,3
1458285581603109,0,0,1,6,13,5,2,-6
1458285581617592,0,1,10,11,2,1,-1,5
1458285581617592,-2,-5,-6,-10,1,2,-4,-2
1458285581619646,-4,-3,0,-6,-5,-4,-1,0
1458285581619646,-2,-1,-5,-12,-3,0,1,-5
1458285581640102,0,-2,-4,-7,3,-1,0,5
1458285581640102,0,3,5,9,1,-2,-1,-2
1458285581641936,-1,-2,0,9,-2,-2,-2,-1
1458285581641936,1,0,-3,-5,-3,-6,-3,-4
1458285581663032,-3,-5,-6,-8,-7,-3,-1,2
1458285581663032,-1,1,6,2,-7,-2,-1,-4
1458285581664477,-1,-5,-14,-1,18,5,1,-1
1458285581664477,-2,-4,17,17,-4,-3,-3,-3
1458285581677494,-2,2,-11,-18,-10,-3,2,1
1458285581677494,0,-2,-4,-11,-4,-2,0,-1
1458285581691494,-1,0,3,8,2,2,-1,2
1458285581691494,-1,1,12,8,3,-1,-3,-2
1458285581700509,-1,-2,10,6,2,0,-2,0
1458285581700509,-3,-1,-6,-12,-4,-3,-2,-2
1458285581702004,-1,-6,-19,-7,-7,-3,-1,0
1458285581702004,-1,-4,-9,-9,-5,-2,0,-1
1458285581723027,-1,0,7,10,-2,-3,-2,-1
1458285581723027,1,3,3,-8,5,0,0,0
1458285581724527,0,0,3,-5,-5,-2,-1,0
1458285581724527,-1,-2,8,6,2,-1,0,0
1458285581737072,-2,-5,-27,-16,-4,-2,-1,-2
1458285581737072,-4,-4,2,3,0,0,-2,-3
1458285581744102,-1,0,-2,-3,-6,0,-1,-2
1458285581744102,0,1,14,8,1,0,-2,-1
1458285581760572,-1,-2,-15,-23,-1,1,-1,2
1458285581760572,-1,-1,-7,7,-11,-3,-2,-2
1458285581762073,0,-2,-3,-9,8,-1,-1,-3
1458285581762073,0,2,0,-4,5,3,2,-2
1458285581783450,0,0,10,13,5,-1,-2,-1
1458285581783450,0,-2,-6,-4,2,-1,-3,-2
1458285581784949,-2,-2,4,-9,-13,-4,-2,0
1458285581784949,0,-5,-15,-3,-2,-1,-2,-2
1458285581797152,-2,3,14,-4,-5,-4,-3,-2
1458285581797152,0,1,8,11,3,-2,-3,1
1458285581804162,0,-1,7,10,-1,-2,1,0
1458285581804162,-3,-6,-17,-11,-6,-2,-1,0
1458285581820180,0,-3,-10,-14,-4,0,3,1
1458285581820180,0,6,27,24,3,0,2,-1
1458285581821695,-2,-3,-5,0,4,0,0,-1
1458285581821695,-2,-4,-4,-14,-5,-2,-2,-1
1458285581842750,-1,5,8,10,-1,0,-1,0
1458285581842750,1,-1,-7,-7,1,0,1,0
1458285581844247,0,2,2,-18,-9,0,0,0
1458285581844247,-3,1,-2,15,6,0,-2,-1
1458285581856259,-2,-3,6,12,6,0,-2,0
1458285581856259,0,-6,-19,-6,2,2,-1,0
1458285581865265,-2,3,1,1,2,-4,-2,-2
1458285581865265,0,1,-21,-23,1,1,-1,-2
1458285581880082,4,3,22,11,-5,-1,-1,0
1458285581880082,-5,-7,-4,0,-2,-2,-1,-3
1458285581882030,-2,1,4,9,2,1,0,-1
1458285581882030,-3,-1,10,-4,-10,-6,-2,-2
1458285581902779,-1,-1,-22,-14,1,-1,1,0
1458285581902779,0,-3,-1,2,-8,-1,-2,-1
1458285581904280,1,1,0,-9,-1,0,0,-1
1458285581904280,-1,-2,7,11,-7,-2,1,-2
1458285581917290,0,3,5,5,11,1,0,-1
1458285581917290,-3,-1,-9,-3,-3,0,0,-1
1458285581923912,-1,2,3,9,-2,-1,-1,0
1458285581923912,2,0,11,12,14,1,-1,-1
1458285581940390,-1,-6,-22,-14,-16,-4,-2,-3
1458285581940390,-2,2,7,3,5,-1,-1,-2
1458285581941874,-1,1,2,2,9,4,0,0
1458285581941874,-1,3,6,-1,-9,-6,-2,-2
1458285581962889,-2,-9,-1,0,8,6,-1,2
1458285581962889,0,3,-8,-8,7,0,-1,0
1458285581964390,-2,-10,5,-3,-13,-4,-3,-2
