287,-1,-16,-37,-12,-3,-3,-3,-3
288,5,-11,11,-7,0,1,7,4
289,-9,-7,-14,4,-1,-3,-11,-5
290,7,2,35,5,2,-1,-18,-9
291,-1,-6,4,7,5,4,6,0
292,2,12,5,-13,-9,-2,6,4
293,3,-20,-1,0,-3,4,11,3
294,8,3,-25,5,5,8,23,11
295,-12,-3,-22,-6,3,0,0,-6
296,2,5,16,-8,-11,-6,-29,-6
297,-4,12,-1,-3,2,-4,-16,-6
298,-4,-38,1,5,2,8,63,10
299,2,35,14,11,5,-2,3,7
300,19,4,16,2,2,14,73,22
301,-14,-4,19,-34,-17,-7,-1,-3
302,-7,-14,52,43,15,2,-45,-11
303,-19,1,-29,-17,-7,-9,-83,-19
304,13,19,-29,8,5,-1,14,-2
305,46,-5,-15,-8,-10,19,53,51
306,-6,-23,-16,-12,-11,-17,-1,-18
307,16,8,46,17,12,1,8,22
308,17,42,-3,-26,-14,-24,-71,-12
309,-8,-19,-7,-1,-8,-17,-57,-38
310,10,20,73,46,28,32,63,32
311,-28,10,47,-24,-9,3,42,9
312,15,28,66,-30,-22,-20,-97,-28
313,17,-33,-100,-15,27,3,6,5
314,-1,10,57,59,-6,-10,-57,-24
315,-45,-10,-19,-13,-12,-19,-24,-48
316,16,14,1,15,-6,-3,21,23
317,-8,-18,-22,2,-9,-18,-37,-8
318,17,-2,8,-27,-7,13,47,28
319,75,21,-21,-39,-36,-2,38,12
320,8,16,100,52,32,18,-24,21
321,-6,3,-56,3,9,14,59,1
322,-22,-21,-52,-26,13,13,-18,-3
323,-7,-8,94,-128,-45,-23,-17,-16
324,-18,16,-102,53,15,-25,-27,-15
325,-5,-48,-7,25,-7,-6,-30,-30
326,-10,-7,41,-71,-27,-7,60,19
327,-55,-37,-38,41,0,8,33,-5
328,13,24,34,-10,7,-9,7,15
329,39,52,30,66,-9,-1,-30,4
330,31,20,16,-34,-33,0,17,15
331,-11,17,19,-74,-11,20,67,6
332,17,-8,-16,98,47,19,21,9
333,-12,-9,-23,15,-8,-5,-8,16
334,-30,-38,-91,16,-10,-48,-79,-79
335,-40,114,16,-49,-19,-1,56,23
336,-23,115,-50,18,22,6,-28,-18
337,64,-35,74,-36,-53,6,11,22
338,-49,-44,-102,20,37,11,-27,-59
339,37,-2,93,-7,-42,-27,-105,-41
340,-26,-35,31,-22,2,-5,-11,11
341,24,-15,-21,34,-3,2,38,11
342,-8,-10,51,53,11,-9,-7,18
343,-22,-8,-34,61,17,-7,-1,-7
344,0,-2,66,-62,-9,16,58,30
345,54,-5,-9,12,0,-11,-61,8
346,-44,-9,-67,-23,1,9,5,-43
347,43,-6,31,71,36,23,6,44
348,38,9,-106,-41,30,17,17,10
349,-22,-1,-16,26,22,4,-4,-28
350,-38,-2,25,79,-7,-10,51,17
351,6,-3,26,8,-16,7,30,35
352,60,0,127,-36,-27,40,81,57
353,-21,0,-128,31,54,6,-6,-41
354,-33,0,41,9,-29,-79,-82,-79
355,57,-5,14,-14,-12,3,74,35
356,-105,-1,8,30,-8,-28,-37,-61
357,26,-3,3,-32,-13,-1,-19,11
358,-74,2,8,-31,-39,-2,-57,-10
359,3,-1,-48,8,10,-8,-41,-9
360,20,1,-11,-11,-5,7,18,18
361,8,2,-15,-60,12,46,90,24
362,36,1,81,17,13,12,-8,8
363,-6,0,-28,2,-14,-47,-80,-63
364,-9,-1,7,-47,-14,-20,37,-31
365,3,-4,-34,-7,0,15,50,-9
366,-49,1,86,2,-11,-8,-68,-46
367,-52,-1,-9,-65,-35,0,58,-25
368,2,-2,-27,1,1,-1,17,-40
369,10,0,4,86,70,33,28,31
370,-6,5,26,-12,-19,-3,24,2
371,-19,-7,22,25,-16,-55,-74,-33
372,18,-1,-35,-94,-15,-13,-48,1
373,-54,1,-75,94,61,4,-18,-20
374,-1,0,37,-56,-27,12,64,40
375,39,-5,12,-28,-22,12,52,25
376,59,-1,27,-19,-13,24,119,86
377,41,-1,16,9,-11,-13,-20,-8
378,11,-3,-71,-19,15,12,-12,3
379,-16,1,79,36,-12,-9,-25,-22
380,-3,-4,-39,-27,-22,-4,-9,-4
381,15,-5,19,-20,-7,3,10,16
382,-47,-19,6,-1,3,24,31,-12
